state,sector,week,MtCO2 per week
Fujian,Residential,2024-01-22/2024-01-28,7.000000000000001e-05
Fujian,Residential,2024-01-29/2024-02-04,7.000000000000001e-05
Fujian,Residential,2024-02-05/2024-02-11,7.000000000000001e-05
Fujian,Residential,2024-02-12/2024-02-18,7.000000000000001e-05
Fujian,Residential,2024-02-19/2024-02-25,7.000000000000001e-05
Fujian,Residential,2024-02-26/2024-03-03,7.000000000000001e-05
Fujian,Residential,2024-03-04/2024-03-10,7.000000000000001e-05
Fujian,Residential,2024-03-11/2024-03-17,7.000000000000001e-05
Fujian,Residential,2024-03-18/2024-03-24,7.000000000000001e-05
Fujian,Residential,2024-03-25/2024-03-31,7.000000000000001e-05
Fujian,Residential,2024-04-01/2024-04-07,7.000000000000001e-05
Fujian,Residential,2024-04-08/2024-04-14,7.000000000000001e-05
Fujian,Residential,2024-04-15/2024-04-21,7.000000000000001e-05
Fujian,Residential,2024-04-22/2024-04-28,7.000000000000001e-05
Fujian,Residential,2024-04-29/2024-05-05,7.000000000000001e-05
Fujian,Residential,2024-05-06/2024-05-12,7.000000000000001e-05
Fujian,Residential,2024-05-13/2024-05-19,7.000000000000001e-05
Fujian,Residential,2024-05-20/2024-05-26,7.000000000000001e-05
Fujian,Residential,2024-05-27/2024-06-02,7.000000000000001e-05
Fujian,Residential,2024-06-03/2024-06-09,7.000000000000001e-05
Fujian,Residential,2024-06-10/2024-06-16,7.000000000000001e-05
Fujian,Residential,2024-06-17/2024-06-23,7.000000000000001e-05
Fujian,Residential,2024-06-24/2024-06-30,7.000000000000001e-05
Fujian,Residential,2024-07-01/2024-07-07,7.000000000000001e-05
Fujian,Residential,2024-07-08/2024-07-14,7.000000000000001e-05
Fujian,Residential,2024-07-15/2024-07-21,7.000000000000001e-05
Fujian,Residential,2024-07-22/2024-07-28,7.000000000000001e-05
Fujian,Residential,2024-07-29/2024-08-04,7.000000000000001e-05
Fujian,Residential,2024-08-05/2024-08-11,7.000000000000001e-05
Fujian,Residential,2024-08-12/2024-08-18,7.000000000000001e-05
Fujian,Residential,2024-08-19/2024-08-25,7.000000000000001e-05
Fujian,Residential,2024-08-26/2024-09-01,7.000000000000001e-05
Fujian,Residential,2024-09-02/2024-09-08,7.000000000000001e-05
Fujian,Residential,2024-09-09/2024-09-15,7.000000000000001e-05
Fujian,Residential,2024-09-16/2024-09-22,7.000000000000001e-05
Fujian,Residential,2024-09-23/2024-09-29,7.000000000000001e-05
Fujian,Residential,2024-09-30/2024-10-06,1e-05
Gansu,Aviation,2019-12-30/2020-01-05,0.01975878
Gansu,Aviation,2020-01-06/2020-01-12,0.02807347
Gansu,Aviation,2020-01-13/2020-01-19,0.02984541
Gansu,Aviation,2020-01-20/2020-01-26,0.02838579
Gansu,Aviation,2020-01-27/2020-02-02,0.02016596
Gansu,Aviation,2020-02-03/2020-02-09,0.010344869999999999
Gansu,Aviation,2020-02-10/2020-02-16,0.0065563159999999995
Gansu,Aviation,2020-02-17/2020-02-23,0.0064131940000000005
Gansu,Aviation,2020-02-24/2020-03-01,0.010198825
Gansu,Aviation,2020-03-02/2020-03-08,0.01232844
Gansu,Aviation,2020-03-09/2020-03-15,0.01227322
Gansu,Aviation,2020-03-16/2020-03-22,0.01321022
Gansu,Aviation,2020-03-23/2020-03-29,0.01294172
Gansu,Aviation,2020-03-30/2020-04-05,0.01210608
Gansu,Aviation,2020-04-06/2020-04-12,0.014045760000000001
Gansu,Aviation,2020-04-13/2020-04-19,0.01445477
Gansu,Aviation,2020-04-20/2020-04-26,0.01593874
Gansu,Aviation,2020-04-27/2020-05-03,0.01781187
Gansu,Aviation,2020-05-04/2020-05-10,0.01993245
Gansu,Aviation,2020-05-11/2020-05-17,0.02090525
Gansu,Aviation,2020-05-18/2020-05-24,0.02133464
Gansu,Aviation,2020-05-25/2020-05-31,0.02161279
Gansu,Aviation,2020-06-01/2020-06-07,0.02098976
Gansu,Aviation,2020-06-08/2020-06-14,0.02199444
Gansu,Aviation,2020-06-15/2020-06-21,0.02066647
Gansu,Aviation,2020-06-22/2020-06-28,0.01944326
Gansu,Aviation,2020-06-29/2020-07-05,0.02065975
Gansu,Aviation,2020-07-06/2020-07-12,0.021446
Gansu,Aviation,2020-07-13/2020-07-19,0.02320213
Gansu,Aviation,2020-07-20/2020-07-26,0.02411589
Gansu,Aviation,2020-07-27/2020-08-02,0.023910960000000002
Gansu,Aviation,2020-08-03/2020-08-09,0.02384121
Gansu,Aviation,2020-08-10/2020-08-16,0.02372274
Gansu,Aviation,2020-08-17/2020-08-23,0.024588159999999998
Gansu,Aviation,2020-08-24/2020-08-30,0.02458722
Gansu,Aviation,2020-08-31/2020-09-06,0.02358765
Gansu,Aviation,2020-09-07/2020-09-13,0.02454762
Gansu,Aviation,2020-09-14/2020-09-20,0.02549913
Gansu,Aviation,2020-09-21/2020-09-27,0.02604915
Gansu,Aviation,2020-09-28/2020-10-04,0.02452785
Gansu,Aviation,2020-10-05/2020-10-11,0.02480748
Gansu,Aviation,2020-10-12/2020-10-18,0.02479547
Gansu,Aviation,2020-10-19/2020-10-25,0.024611110000000002
Gansu,Aviation,2020-10-26/2020-11-01,0.02501165
Gansu,Aviation,2020-11-02/2020-11-08,0.02393632
Gansu,Aviation,2020-11-09/2020-11-15,0.02388463
Gansu,Aviation,2020-11-16/2020-11-22,0.02431779
Gansu,Aviation,2020-11-23/2020-11-29,0.02446847
Gansu,Aviation,2020-11-30/2020-12-06,0.024564219999999998
Gansu,Aviation,2020-12-07/2020-12-13,0.02409735
Gansu,Aviation,2020-12-14/2020-12-20,0.02376137
Gansu,Aviation,2020-12-21/2020-12-27,0.02314258
Gansu,Aviation,2020-12-28/2021-01-03,0.02359923
Gansu,Aviation,2021-01-04/2021-01-10,0.024481740000000002
Gansu,Aviation,2021-01-11/2021-01-17,0.0242968
Gansu,Aviation,2021-01-18/2021-01-24,0.02151204
Gansu,Aviation,2021-01-25/2021-01-31,0.01834488
Gansu,Aviation,2021-02-01/2021-02-07,0.01830098
Gansu,Aviation,2021-02-08/2021-02-14,0.014248529999999999
Gansu,Aviation,2021-02-15/2021-02-21,0.02102908
Gansu,Aviation,2021-02-22/2021-02-28,0.02434934
Gansu,Aviation,2021-03-01/2021-03-07,0.0251688
Gansu,Aviation,2021-03-08/2021-03-14,0.02547311
Gansu,Aviation,2021-03-15/2021-03-21,0.02614852
Gansu,Aviation,2021-03-22/2021-03-28,0.02658002
Gansu,Aviation,2021-03-29/2021-04-04,0.02601265
Gansu,Aviation,2021-04-05/2021-04-11,0.02657814
Gansu,Aviation,2021-04-12/2021-04-18,0.0265294
Gansu,Aviation,2021-04-19/2021-04-25,0.02673607
Gansu,Aviation,2021-04-26/2021-05-02,0.02765342
Gansu,Aviation,2021-05-03/2021-05-09,0.02818831
Gansu,Aviation,2021-05-10/2021-05-16,0.02676652
Gansu,Aviation,2021-05-17/2021-05-23,0.02614242
Gansu,Aviation,2021-05-24/2021-05-30,0.02570693
Gansu,Aviation,2021-05-31/2021-06-06,0.026197520000000002
Gansu,Aviation,2021-06-07/2021-06-13,0.02611093
Gansu,Aviation,2021-06-14/2021-06-20,0.02694486
Gansu,Aviation,2021-06-21/2021-06-27,0.02608329
Gansu,Aviation,2021-06-28/2021-07-04,0.02599631
Gansu,Aviation,2021-07-05/2021-07-11,0.02771607
Gansu,Aviation,2021-07-12/2021-07-18,0.02909082
Gansu,Aviation,2021-07-19/2021-07-25,0.02696784
Gansu,Aviation,2021-07-26/2021-08-01,0.02734543
Gansu,Aviation,2021-08-02/2021-08-08,0.02059888
Gansu,Aviation,2021-08-09/2021-08-15,0.01601276
Gansu,Aviation,2021-08-16/2021-08-22,0.01645968
Gansu,Aviation,2021-08-23/2021-08-29,0.01896311
Gansu,Aviation,2021-08-30/2021-09-05,0.02208566
Gansu,Aviation,2021-09-06/2021-09-12,0.02388775
Gansu,Aviation,2021-09-13/2021-09-19,0.02302188
Gansu,Aviation,2021-09-20/2021-09-26,0.02275241
Gansu,Aviation,2021-09-27/2021-10-03,0.0243398
Gansu,Aviation,2021-10-04/2021-10-10,0.02295612
Gansu,Aviation,2021-10-11/2021-10-17,0.02291722
Gansu,Aviation,2021-10-18/2021-10-24,0.02283337
Gansu,Aviation,2021-10-25/2021-10-31,0.0197441
Gansu,Aviation,2021-11-01/2021-11-07,0.01377451
Gansu,Aviation,2021-11-08/2021-11-14,0.01241028
Gansu,Aviation,2021-11-15/2021-11-21,0.01370273
Gansu,Aviation,2021-11-22/2021-11-28,0.0152383
Gansu,Aviation,2021-11-29/2021-12-05,0.01723833
Gansu,Aviation,2021-12-06/2021-12-12,0.0175456
Gansu,Aviation,2021-12-13/2021-12-19,0.01760295
Gansu,Aviation,2021-12-20/2021-12-26,0.01750219
Gansu,Aviation,2021-12-27/2022-01-02,0.0184557
Gansu,Aviation,2022-01-03/2022-01-09,0.01988541
Gansu,Aviation,2022-01-10/2022-01-16,0.02044522
Gansu,Aviation,2022-01-17/2022-01-23,0.02025424
Gansu,Aviation,2022-01-24/2022-01-30,0.02231028
Gansu,Aviation,2022-01-31/2022-02-06,0.01673204
Gansu,Aviation,2022-02-07/2022-02-13,0.02273969
Gansu,Aviation,2022-02-14/2022-02-20,0.02297004
Gansu,Aviation,2022-02-21/2022-02-27,0.02132564
Gansu,Aviation,2022-02-28/2022-03-06,0.020893290000000002
Gansu,Aviation,2022-03-07/2022-03-13,0.0180463
Gansu,Aviation,2022-03-14/2022-03-20,0.01288076
Gansu,Aviation,2022-03-21/2022-03-27,0.01031736
Gansu,Aviation,2022-03-28/2022-04-03,0.00967861
Gansu,Aviation,2022-04-04/2022-04-10,0.00953937
Gansu,Aviation,2022-04-11/2022-04-17,0.01012946
Gansu,Aviation,2022-04-18/2022-04-24,0.01127614
Gansu,Aviation,2022-04-25/2022-05-01,0.0124903
Gansu,Aviation,2022-05-02/2022-05-08,0.01053208
Gansu,Aviation,2022-05-09/2022-05-15,0.012309029999999999
Gansu,Aviation,2022-05-16/2022-05-22,0.0137246
Gansu,Aviation,2022-05-23/2022-05-29,0.01417566
Gansu,Aviation,2022-05-30/2022-06-05,0.01368063
Gansu,Aviation,2022-06-06/2022-06-12,0.01619259
Gansu,Aviation,2022-06-13/2022-06-19,0.01802728
Gansu,Aviation,2022-06-20/2022-06-26,0.01944456
Gansu,Aviation,2022-06-27/2022-07-03,0.02112707
Gansu,Aviation,2022-07-04/2022-07-10,0.02351154
Gansu,Aviation,2022-07-11/2022-07-17,0.02349596
Gansu,Aviation,2022-07-18/2022-07-24,0.02312888
Gansu,Aviation,2022-07-25/2022-07-31,0.0239599
Gansu,Aviation,2022-08-01/2022-08-07,0.022203689999999998
Gansu,Aviation,2022-08-08/2022-08-14,0.02105886
Gansu,Aviation,2022-08-15/2022-08-21,0.01945021
Gansu,Aviation,2022-08-22/2022-08-28,0.01709653
Gansu,Aviation,2022-08-29/2022-09-04,0.01316249
Gansu,Aviation,2022-09-05/2022-09-11,0.01028294
Gansu,Aviation,2022-09-12/2022-09-18,0.01130346
Gansu,Aviation,2022-09-19/2022-09-25,0.01299897
Gansu,Aviation,2022-09-26/2022-10-02,0.01414114
Gansu,Aviation,2022-10-03/2022-10-09,0.00992194
Gansu,Aviation,2022-10-10/2022-10-16,0.00814054
Gansu,Aviation,2022-10-17/2022-10-23,0.007453237000000001
Gansu,Aviation,2022-10-24/2022-10-30,0.00827062
Gansu,Aviation,2022-10-31/2022-11-06,0.0091384
Gansu,Aviation,2022-11-07/2022-11-13,0.00909636
Gansu,Aviation,2022-11-14/2022-11-20,0.00928245
Gansu,Aviation,2022-11-21/2022-11-27,0.00862907
Gansu,Aviation,2022-11-28/2022-12-04,0.008017752999999999
Gansu,Aviation,2022-12-05/2022-12-11,0.01202198
Gansu,Aviation,2022-12-12/2022-12-18,0.01572552
Gansu,Aviation,2022-12-19/2022-12-25,0.01242699
Gansu,Aviation,2022-12-26/2023-01-01,0.01455477
Gansu,Aviation,2023-01-02/2023-01-08,0.01803155
Gansu,Aviation,2023-01-09/2023-01-15,0.02264752
Gansu,Aviation,2023-01-16/2023-01-22,0.02236986
Gansu,Aviation,2023-01-23/2023-01-29,0.02318834
Gansu,Aviation,2023-01-30/2023-02-05,0.02387078
Gansu,Aviation,2023-02-06/2023-02-12,0.0243654
Gansu,Aviation,2023-02-13/2023-02-19,0.02391955
Gansu,Aviation,2023-02-20/2023-02-26,0.02391186
Gansu,Aviation,2023-02-27/2023-03-05,0.02345864
Gansu,Aviation,2023-03-06/2023-03-12,0.0230651
Gansu,Aviation,2023-03-13/2023-03-19,0.02387768
Gansu,Aviation,2023-03-20/2023-03-26,0.02385976
Gansu,Aviation,2023-03-27/2023-04-02,0.02508448
Gansu,Aviation,2023-04-03/2023-04-09,0.02503809
Gansu,Aviation,2023-04-10/2023-04-16,0.02672822
Gansu,Aviation,2023-04-17/2023-04-23,0.02579307
Gansu,Aviation,2023-04-24/2023-04-30,0.02613594
Gansu,Aviation,2023-05-01/2023-05-07,0.02550245
Gansu,Aviation,2023-05-08/2023-05-14,0.026000469999999998
Gansu,Aviation,2023-05-15/2023-05-21,0.02560628
Gansu,Aviation,2023-05-22/2023-05-28,0.02560491
Gansu,Aviation,2023-05-29/2023-06-04,0.02526785
Gansu,Aviation,2023-06-05/2023-06-11,0.025253400000000002
Gansu,Aviation,2023-06-12/2023-06-18,0.0268357
Gansu,Aviation,2023-06-19/2023-06-25,0.02749502
Gansu,Aviation,2023-06-26/2023-07-02,0.02834125
Gansu,Aviation,2023-07-03/2023-07-09,0.0297901
Gansu,Aviation,2023-07-10/2023-07-16,0.03047806
Gansu,Aviation,2023-07-17/2023-07-23,0.031977939999999996
Gansu,Aviation,2023-07-24/2023-07-30,0.03325048
Gansu,Aviation,2023-07-31/2023-08-06,0.03371532
Gansu,Aviation,2023-08-07/2023-08-13,0.03380649
Gansu,Aviation,2023-08-14/2023-08-20,0.033751329999999996
Gansu,Aviation,2023-08-21/2023-08-27,0.03338339
Gansu,Aviation,2023-08-28/2023-09-03,0.03067568
Gansu,Aviation,2023-09-04/2023-09-10,0.02983783
Gansu,Aviation,2023-09-11/2023-09-17,0.03014624
Gansu,Aviation,2023-09-18/2023-09-24,0.03043246
Gansu,Aviation,2023-09-25/2023-10-01,0.03239625
Gansu,Aviation,2023-10-02/2023-10-08,0.030299649999999997
Gansu,Aviation,2023-10-09/2023-10-15,0.02779253
Gansu,Aviation,2023-10-16/2023-10-22,0.02812887
Gansu,Aviation,2023-10-23/2023-10-29,0.02782303
Gansu,Aviation,2023-10-30/2023-11-05,0.02624777
Gansu,Aviation,2023-11-06/2023-11-12,0.02544944
Gansu,Aviation,2023-11-13/2023-11-19,0.02636645
Gansu,Aviation,2023-11-20/2023-11-26,0.02631989
Gansu,Aviation,2023-11-27/2023-12-03,0.026132700000000002
Gansu,Aviation,2023-12-04/2023-12-10,0.02549258
Gansu,Aviation,2023-12-11/2023-12-17,0.02478311
Gansu,Aviation,2023-12-18/2023-12-24,0.02615828
Gansu,Aviation,2023-12-25/2023-12-31,0.02630767
Gansu,Aviation,2024-01-01/2024-01-07,0.02680751
Gansu,Aviation,2024-01-08/2024-01-14,0.0277646
Gansu,Aviation,2024-01-15/2024-01-21,0.02883099
Gansu,Aviation,2024-01-22/2024-01-28,0.03016404
Gansu,Aviation,2024-01-29/2024-02-04,0.03136447
Gansu,Aviation,2024-02-05/2024-02-11,0.031101740000000003
Gansu,Aviation,2024-02-12/2024-02-18,0.03149562
Gansu,Aviation,2024-02-19/2024-02-25,0.03074145
Gansu,Aviation,2024-02-26/2024-03-03,0.03037918
Gansu,Aviation,2024-03-04/2024-03-10,0.02806749
Gansu,Aviation,2024-03-11/2024-03-17,0.027937530000000002
Gansu,Aviation,2024-03-18/2024-03-24,0.02867575
Gansu,Aviation,2024-03-25/2024-03-31,0.02895137
Gansu,Aviation,2024-04-01/2024-04-07,0.02893886
Gansu,Aviation,2024-04-08/2024-04-14,0.03023479
Gansu,Aviation,2024-04-15/2024-04-21,0.02931165
Gansu,Aviation,2024-04-22/2024-04-28,0.030012650000000002
Gansu,Aviation,2024-04-29/2024-05-05,0.03104072
Gansu,Aviation,2024-05-06/2024-05-12,0.029855720000000002
Gansu,Aviation,2024-05-13/2024-05-19,0.03011388
Gansu,Aviation,2024-05-20/2024-05-26,0.03022888
Gansu,Aviation,2024-05-27/2024-06-02,0.02976287
Gansu,Aviation,2024-06-03/2024-06-09,0.030009639999999997
Gansu,Aviation,2024-06-10/2024-06-16,0.0308657
Gansu,Aviation,2024-06-17/2024-06-23,0.032073739999999996
Gansu,Aviation,2024-06-24/2024-06-30,0.03306195
Gansu,Aviation,2024-07-01/2024-07-07,0.03622401
Gansu,Aviation,2024-07-08/2024-07-14,0.037028
Gansu,Aviation,2024-07-15/2024-07-21,0.03752645
Gansu,Aviation,2024-07-22/2024-07-28,0.03674178
Gansu,Aviation,2024-07-29/2024-08-04,0.03735941
Gansu,Aviation,2024-08-05/2024-08-11,0.03739743
Gansu,Aviation,2024-08-12/2024-08-18,0.03708268
Gansu,Aviation,2024-08-19/2024-08-25,0.03670557
Gansu,Aviation,2024-08-26/2024-09-01,0.03549379
Gansu,Aviation,2024-09-02/2024-09-08,0.03217735
Gansu,Aviation,2024-09-09/2024-09-15,0.03250527
Gansu,Aviation,2024-09-16/2024-09-22,0.031807089999999996
Gansu,Aviation,2024-09-23/2024-09-29,0.03393334
Gansu,Aviation,2024-09-30/2024-10-06,0.00484892
Gansu,Ground Transport,2020-09-07/2020-09-13,0.48742169999999996
Gansu,Ground Transport,2020-09-14/2020-09-20,0.5863167
Gansu,Ground Transport,2020-09-21/2020-09-27,0.6011169000000001
Gansu,Ground Transport,2020-09-28/2020-10-04,0.5421672
Gansu,Ground Transport,2020-10-05/2020-10-11,0.5201986000000001
Gansu,Ground Transport,2020-10-12/2020-10-18,0.5638531
Gansu,Ground Transport,2020-10-19/2020-10-25,0.573152
Gansu,Ground Transport,2020-10-26/2020-11-01,0.5845165999999999
Gansu,Ground Transport,2020-11-02/2020-11-08,0.5753078
Gansu,Ground Transport,2020-11-09/2020-11-15,0.5702699
Gansu,Ground Transport,2020-11-16/2020-11-22,0.56149
Gansu,Ground Transport,2020-11-23/2020-11-29,0.5729008
Gansu,Ground Transport,2020-11-30/2020-12-06,0.5779039
Gansu,Ground Transport,2020-12-07/2020-12-13,0.5691245
Gansu,Ground Transport,2020-12-14/2020-12-20,0.5688828
Gansu,Ground Transport,2020-12-21/2020-12-27,0.55887
Gansu,Ground Transport,2020-12-28/2021-01-03,0.5729944
Gansu,Ground Transport,2021-01-04/2021-01-10,0.5568522
Gansu,Ground Transport,2021-01-11/2021-01-17,0.5505561
Gansu,Ground Transport,2021-01-18/2021-01-24,0.5669259
Gansu,Ground Transport,2021-01-25/2021-01-31,0.5593291
Gansu,Ground Transport,2021-02-01/2021-02-07,0.5479909
Gansu,Ground Transport,2021-02-08/2021-02-14,0.5036641000000001
Gansu,Ground Transport,2021-02-15/2021-02-21,0.4540001
Gansu,Ground Transport,2021-02-22/2021-02-28,0.5300158
Gansu,Ground Transport,2021-03-01/2021-03-07,0.5647555
Gansu,Ground Transport,2021-03-08/2021-03-14,0.5596721
Gansu,Ground Transport,2021-03-15/2021-03-21,0.5697331
Gansu,Ground Transport,2021-03-22/2021-03-28,0.5953001
Gansu,Ground Transport,2021-03-29/2021-04-04,0.5820301
Gansu,Ground Transport,2021-04-05/2021-04-11,0.5847643
Gansu,Ground Transport,2021-04-12/2021-04-18,0.5736614
Gansu,Ground Transport,2021-04-19/2021-04-25,0.5794288
Gansu,Ground Transport,2021-04-26/2021-05-02,0.5986954
Gansu,Ground Transport,2021-05-03/2021-05-09,0.5926054
Gansu,Ground Transport,2021-05-10/2021-05-16,0.6033362
Gansu,Ground Transport,2021-05-17/2021-05-23,0.60459
Gansu,Ground Transport,2021-05-24/2021-05-30,0.6010405
Gansu,Ground Transport,2021-05-31/2021-06-06,0.5838968
Gansu,Ground Transport,2021-06-07/2021-06-13,0.5810363000000001
Gansu,Ground Transport,2021-06-14/2021-06-20,0.5826842
Gansu,Ground Transport,2021-06-21/2021-06-27,0.587225
Gansu,Ground Transport,2021-06-28/2021-07-04,0.5789023
Gansu,Ground Transport,2021-07-05/2021-07-11,0.5682258
Gansu,Ground Transport,2021-07-12/2021-07-18,0.578283
Gansu,Ground Transport,2021-07-19/2021-07-25,0.5627481
Gansu,Ground Transport,2021-07-26/2021-08-01,0.5594504
Gansu,Ground Transport,2021-08-02/2021-08-08,0.5621231
Gansu,Ground Transport,2021-08-09/2021-08-15,0.5539485
Gansu,Ground Transport,2021-08-16/2021-08-22,0.5767001
Gansu,Ground Transport,2021-08-23/2021-08-29,0.5649876
Gansu,Ground Transport,2021-08-30/2021-09-05,0.5898163000000001
Gansu,Ground Transport,2021-09-06/2021-09-12,0.5985732
Gansu,Ground Transport,2021-09-13/2021-09-19,0.6252671
Gansu,Ground Transport,2021-09-20/2021-09-26,0.5944071
Gansu,Ground Transport,2021-09-27/2021-10-03,0.6011918
Gansu,Ground Transport,2021-10-04/2021-10-10,0.5786617000000001
Gansu,Ground Transport,2021-10-11/2021-10-17,0.5891812
Gansu,Ground Transport,2021-10-18/2021-10-24,0.5578323000000001
Gansu,Ground Transport,2021-10-25/2021-10-31,0.5134401
Gansu,Ground Transport,2021-11-01/2021-11-07,0.5036381
Gansu,Ground Transport,2021-11-08/2021-11-14,0.4950474
Gansu,Ground Transport,2021-11-15/2021-11-21,0.5192410000000001
Gansu,Ground Transport,2021-11-22/2021-11-28,0.5607423
Gansu,Ground Transport,2021-11-29/2021-12-05,0.6095646
Gansu,Ground Transport,2021-12-06/2021-12-12,0.6321717
Gansu,Ground Transport,2021-12-13/2021-12-19,0.6104525
Gansu,Ground Transport,2021-12-20/2021-12-26,0.6196778000000001
Gansu,Ground Transport,2021-12-27/2022-01-02,0.6328401
Gansu,Ground Transport,2022-01-03/2022-01-09,0.6065992
Gansu,Ground Transport,2022-01-10/2022-01-16,0.592722
Gansu,Ground Transport,2022-01-17/2022-01-23,0.5685777000000001
Gansu,Ground Transport,2022-01-24/2022-01-30,0.5349088
Gansu,Ground Transport,2022-01-31/2022-02-06,0.4864003
Gansu,Ground Transport,2022-02-07/2022-02-13,0.504551
Gansu,Ground Transport,2022-02-14/2022-02-20,0.5438983
Gansu,Ground Transport,2022-02-21/2022-02-27,0.5843975
Gansu,Ground Transport,2022-02-28/2022-03-06,0.5946215
Gansu,Ground Transport,2022-03-07/2022-03-13,0.5601612
Gansu,Ground Transport,2022-03-14/2022-03-20,0.5214463
Gansu,Ground Transport,2022-03-21/2022-03-27,0.47638780000000003
Gansu,Ground Transport,2022-03-28/2022-04-03,0.4925867
Gansu,Ground Transport,2022-04-04/2022-04-10,0.5102257
Gansu,Ground Transport,2022-04-11/2022-04-17,0.5280881
Gansu,Ground Transport,2022-04-18/2022-04-24,0.5417247
Gansu,Ground Transport,2022-04-25/2022-05-01,0.5613109
Gansu,Ground Transport,2022-05-02/2022-05-08,0.5394696
Gansu,Ground Transport,2022-05-09/2022-05-15,0.5511194
Gansu,Ground Transport,2022-05-16/2022-05-22,0.5312736
Gansu,Ground Transport,2022-05-23/2022-05-29,0.4982121
Gansu,Ground Transport,2022-05-30/2022-06-05,0.5183735
Gansu,Ground Transport,2022-06-06/2022-06-12,0.5778458
Gansu,Ground Transport,2022-06-13/2022-06-19,0.592553
